epoch,loss,accuracy
1,0.5858438190959748,69.06431875839426
2,0.4748274953592391,76.33189076257275
3,0.46389680958929513,77.03327861513208
4,0.45355635569209146,77.68989703029399
5,0.4332149346669515,79.09267273541262
6,0.40710008712041945,80.9431428145053
7,0.3783063173294067,82.45038054021788
8,0.3421689320178259,84.52469780629757
9,0.2975449310881751,87.28547977913745
10,0.26516732020037515,88.83748694224742
11,0.23748942400727954,89.94179973138337
12,0.22121172909225736,90.82226533353231
13,0.21197741067125683,91.44903745709595
14,0.1923506450794992,92.15042530965528
15,0.1823848796742303,92.79212057901806
16,0.175970223652465,92.9413520370094
17,0.1621343029042085,93.68750932696612
18,0.16016076459061532,93.79197134756006
19,0.13507360856802691,94.62766751231159
20,0.12215888560527847,95.25443963587524
21,0.08843501481626714,96.65721534099389
22,0.1255270981185493,95.04551559468736
23,0.10168850185970466,96.22444411281899
24,0.07037993898349149,97.41829577674974
25,0.0769529522263578,97.23921802716012
26,0.0978955678641796,96.47813759140426
27,0.081716016449389,97.07506342336964
28,0.06469156309252694,97.59737352633935
29,0.052784271924091235,98.10476048350992
30,0.06596364421725628,97.86599015072377
